"","tipocomprobantecodigo","comprobantecodigo"
"5930","FACB2",9051
"5931","FACB2",9176
"5932","FACB2",9266
"5933","FACB2",9298
"5934","FACB2",9365
"5935","FACB2",9366
"5936","FACB2",9488
"5937","FACB2",9560
"5938","FACB2",9663
"5939","FACB2",9783
"5940","FACB2",9878
"5941","FACB2",9944
"5942","FACB2",9954
"5943","FACB2",9955
"5944","FACB2",10081
"5945","FACB2",10140
"5946","FACB2",10141
"5947","FACB2",10193
"5948","FACB2",10330
"5949","FACB2",10331
"5950","FACB2",10366
"5951","FACB2",10483
"5952","FACB2",10585
"5953","FACB2",10586
"5954","FACB2",10601
"5955","FACB2",10717
"5956","FACB2",10794
"5957","FACB2",10865
"5958","FACB2",10870
"5959","FACB2",10959
"5960","FACB2",11075
"5961","FACB2",11097
"5962","FACB2",11194
"5963","FACB2",11234
"5964","FACB2",11241
"5965","FACB2",11273
"5966","FACB2",11402
"5967","FACB2",11408
"5968","FACB2",11508
"5969","FACB2",11556
"5970","FACB2",11645
"5971","FACB2",11650
"5972","FACB2",11701
"5973","FACB2",11763
"5974","FACB2",11776
"5975","FACB2",11833
"5976","FACB2",11987
"5977","FACB2",12053
"5978","FACB2",12098
"5979","FACB2",12157
"5980","FACB2",12187
"5981","FACB2",12229
"5982","FACB2",12326
"5983","FACB2",12350
"5984","FACB2",12358
"5985","FACB2",12367
"5986","FACB2",12461
"5987","FACB2",12607
"5988","FACB2",12702
"5989","FACB2",12766
"5990","FACB2",12897
"5991","FACB2",12946
"5992","FACB2",12983
"5993","FACB2",13116
"5994","FACB2",13155
"5995","FACA2",2406
"5996","FACA2",2457
"5997","FACA2",2479
"5998","FACA2",2628
"5999","FACA2",2699
"6000","FACA2",2782
"6001","FACA2",2811
"6002","FACA2",2851
"6003","FACA2",2900
"6004","FACA2",3055
"6005","FACA2",3098
"6006","FACA2",3148
"6007","FACA2",3188
"6008","FACA2",3397
"6009","FACA2",3409
"6010","FACA2",3426
"6011","FACA2",3458
"6012","FACA2",3564
"6013","FACA2",3621
"6014","FACA2",3648
"6015","FACA2",3751
"6016","FACA2",3822
"6017","FACA2",3847
"6018","FACA2",3957
"6019","FACA2",4007
"6020","FACA2",4101
"6021","FACA2",4108
"6022","FAECA",100
"6023","FAECA",126
"6024","FAECA",167
"6025","FAECA",266
"6026","FACA2",3805
"6027","FACB2",9111
"6028","FACB2",12454
"6029","FACB2",7627
"6030","FACB2",8437
"6031","FACB2",7055
"6032","FACB2",7458
"6033","FACB2",7093
"6034","FACB2",7459
"6035","FACB2",7754
"6036","FACB2",7950
"6037","FACB2",8028
"6038","FACB2",8113
"6039","FACB2",8348
"6040","FACB2",8570
"6041","FACB2",8642
"6042","FACB2",8897
"6043","FACB2",8999
"6044","FACB2",9035
"6045","FACB2",9178
"6046","FACB2",9259
"6047","FACB2",9394
"6048","FACB2",9578
"6049","FACB2",9591
"6050","FACB2",9631
"6051","FACB2",9712
"6052","FACB2",9823
"6053","FACB2",9847
"6054","FACB2",9979
"6055","FACB2",10043
"6056","FACB2",10341
"6057","FACB2",10354
"6058","FACB2",10375
"6059","FACB2",10522
"6060","FACB2",10885
"6061","FACB2",11059
"6062","FACB2",11177
"6063","FACB2",11195
"6064","FACB2",11539
"6065","FACB2",11698
"6066","FACB2",11801
"6067","FACB2",12010
"6068","FACB2",12194
"6069","FACB2",12453
"6070","FACB2",12718
"6071","FACB2",12742
"6072","FACB2",12867
"6073","FACB2",13078
"6074","FACB2",13150
"6075","FACA2",2354
"6076","FACA2",2427
"6077","FACA2",2476
"6078","FACA2",2577
"6079","FACA2",2691
"6080","FACA2",2723
"6081","FACA2",2833
"6082","FACA2",3437
"6083","FACA2",3503
"6084","FACA2",4071
"6085","FAECA",389
"6086","FAECA",462
"6087","FACA2",2817
"6088","FACA2",2908
"6089","FACA2",2920
"6090","FACA2",2978
"6091","FACA2",3040
"6092","FACA2",3077
"6093","FACA2",3116
"6094","FACA2",3132
"6095","FACA2",3162
"6096","FACA2",3179
"6097","FACA2",3235
"6098","FACA2",3289
"6099","FACA2",3333
"6100","FACA2",3340
"6101","FACA2",3361
"6102","FACA2",3367
"6103","FACA2",3419
"6104","FACA2",3514
"6105","FACA2",3551
"6106","FACA2",3572
"6107","FACA2",3591
"6108","FACA2",3661
"6109","FACA2",3680
"6110","FACA2",3730
"6111","FACA2",3746
"6112","FACA2",3786
"6113","FACA2",3836
"6114","FACA2",3854
"6115","FACA2",3895
"6116","FACA2",3973
"6117","FACA2",4073
"6118","FACA2",4109
"6119","FACA2",4150
"6120","FACA2",4153
"6121","FACA2",4172
"6122","FACA2",4196
"6123","FAECA",111
"6124","FAECA",131
"6125","FAECA",141
"6126","FAECA",149
"6127","FAECA",162
"6128","FAECA",182
"6129","FAECA",190
"6130","FAECA",208
"6131","FAECA",362
"6132","FAECA",444
"6133","FACB2",6974
"6134","FACB2",7111
"6135","FACB2",7303
"6136","FACB2",7518
"6137","FACB2",7744
"6138","FACB2",7971
"6139","FACB2",8029
"6140","FACB2",8092
"6141","FACB2",8205
"6142","FACB2",8317
"6143","FACB2",8349
"6144","FACB2",8454
"6145","FACB2",8599
"6146","FACB2",8610
"6147","FACB2",8657
"6148","FACB2",8799
"6149","FACB2",8942
"6150","FACB2",9019
"6151","FACB2",9077
"6152","FACB2",9188
"6153","FACB2",9211
"6154","FACB2",9422
"6155","FACB2",9548
"6156","FACB2",9595
"6157","FACB2",9723
"6158","FACB2",9860
"6159","FACB2",9896
"6160","FACB2",10134
"6161","FACB2",10234
"6162","FACB2",10426
"6163","FACB2",10528
"6164","FACB2",10810
"6165","FACB2",11053
"6166","FACB2",11149
"6167","FACB2",11286
"6168","FACB2",11380
"6169","FACB2",11404
"6170","FACB2",11517
"6171","FACB2",11524
"6172","FACB2",11555
"6173","FACB2",11785
"6174","FACB2",12054
"6175","FACB2",12152
"6176","FACB2",12385
"6177","FACB2",12512
"6178","FACB2",12576
"6179","FACB2",12699
"6180","FACB2",12758
"6181","FACB2",12848
"6182","FACB2",13049
"6183","FACA2",2526
"6184","FACA2",2895
"6185","FACA2",3027
"6186","FACA2",3097
"6187","FACA2",3231
"6188","FACA2",3474
"6189","FACA2",3649
"6190","FACA2",3780
"6191","FACA2",4102
"6192","FACB2",6927
"6193","FACB2",7067
"6194","FACB2",7218
"6195","FACB2",7352
"6196","FACB2",7444
"6197","FACB2",7452
"6198","FACB2",7544
"6199","FACB2",7681
"6200","FACB2",7805
"6201","FACB2",8053
"6202","FACB2",8159
"6203","FACB2",8401
"6204","FACB2",8488
"6205","FACB2",8606
"6206","FACB2",8653
"6207","FACB2",8869
"6208","FACB2",9002
"6209","FACB2",9089
"6210","FACB2",9100
"6211","FACB2",9114
"6212","FACB2",9388
"6213","FACB2",9624
"6214","FACB2",9729
"6215","FACB2",9761
"6216","FACB2",9781
"6217","FACB2",9880
"6218","FACB2",9948
"6219","FACB2",10023
"6220","FACB2",10147
"6221","FACB2",10276
"6222","FACB2",10397
"6223","FACB2",10517
"6224","FACB2",10579
"6225","FACB2",10682
"6226","FACB2",10821
"6227","FACB2",11050
"6228","FACB2",11159
"6229","FACB2",11319
"6230","FACB2",11695
"6231","FACB2",11725
"6232","FACB2",11915
"6233","FACB2",12041
"6234","FACB2",12272
"6235","FACB2",12276
"6236","FACB2",12333
"6237","FACB2",12793
"6238","FACB2",12866
"6239","FACB2",13038
"6240","FACB2",6887
"6241","FACB2",7070
"6242","FACB2",7426
"6243","FACB2",8477
"6244","FACB2",8685
"6245","FACB2",8898
"6246","FACB2",9095
"6247","FACB2",10173
"6248","FACB2",10565
"6249","FACB2",11214
"6250","FACB2",11287
"6251","FACB2",11333
"6252","FACB2",11557
"6253","FACB2",12433
"6254","FACB2",12880
"6255","FACB2",13137
"6256","FACB2",7044
"6257","FACB2",7355
"6258","FACB2",7470
"6259","FACB2",7652
"6260","FACB2",7903
"6261","FACB2",8785
"6262","FACB2",9903
"6263","FACB2",10864
"6264","FACB2",11433
"6265","FACB2",11647
"6266","FACB2",11953
"6267","FACB2",12821
"6268","FACB2",13016
"6269","FACA2",2339
"6270","FACA2",2447
"6271","FACA2",2560
"6272","FACA2",2694
"6273","FACA2",2830
"6274","FACA2",2940
"6275","FACA2",3085
"6276","FACA2",3201
"6277","FACA2",3240
"6278","FACA2",3317
"6279","FACA2",3395
"6280","FACA2",3447
"6281","FACA2",3531
"6282","FACA2",3944
"6283","FACA2",4084
"6284","FACA2",4127
"6285","FACA2",4181
"6286","FACA2",2590
"6287","FACA2",2762
"6288","FACA2",3696
"6289","FACA2",3440
"6290","FACB2",7030
"6291","FACB2",7322
"6292","FACB2",7519
"6293","FACB2",7899
"6294","FACB2",8418
"6295","FACB2",9223
"6296","FACB2",9513
"6297","FACB2",10071
"6298","FACB2",10562
"6299","FACB2",10568
"6300","FACB2",10591
"6301","FACB2",10657
"6302","FACB2",11064
"6303","FACB2",11403
"6304","FACB2",11651
"6305","FACB2",11652
"6306","FACB2",11844
"6307","FACB2",12491
"6308","FACB2",12662
"6309","FACB2",12862
"6310","FACB2",12906
"6311","FACB2",6949
"6312","FACB2",7090
"6313","FACB2",7160
"6314","FACB2",7222
"6315","FACB2",7348
"6316","FACB2",7445
"6317","FACB2",7567
"6318","FACB2",7728
"6319","FACB2",7874
"6320","FACB2",7989
"6321","FACB2",8030
"6322","FACB2",8122
"6323","FACB2",8232
"6324","FACB2",8308
"6325","FACB2",8374
"6326","FACB2",8449
"6327","FACB2",8541
"6328","FACB2",8549
"6329","FACB2",8634
"6330","FACB2",8762
"6331","FACB2",8794
"6332","FACB2",8899
"6333","FACB2",8908
"6334","FACB2",8972
"6335","FACB2",9066
"6336","FACB2",9119
"6337","FACB2",9275
"6338","FACB2",9301
"6339","FACB2",9390
"6340","FACB2",9494
"6341","FACB2",9567
"6342","FACB2",9700
"6343","FACB2",9767
"6344","FACB2",9779
"6345","FACB2",9791
"6346","FACB2",9827
"6347","FACB2",9871
"6348","FACB2",9945
"6349","FACB2",10036
"6350","FACB2",10056
"6351","FACB2",10106
"6352","FACB2",10113
"6353","FACB2",10192
"6354","FACB2",10274
"6355","FACB2",10315
"6356","FACB2",10342
"6357","FACB2",10440
"6358","FACB2",10452
"6359","FACB2",10587
"6360","FACB2",10605
"6361","FACB2",10713
"6362","FACB2",10792
"6363","FACB2",10896
"6364","FACB2",10916
"6365","FACB2",11018
"6366","FACB2",11052
"6367","FACB2",11126
"6368","FACB2",11211
"6369","FACB2",11259
"6370","FACB2",11315
"6371","FACB2",11418
"6372","FACB2",11446
"6373","FACB2",11491
"6374","FACB2",11526
"6375","FACB2",11600
"6376","FACB2",11617
"6377","FACB2",11702
"6378","FACB2",11739
"6379","FACB2",11789
"6380","FACB2",11865
"6381","FACB2",11889
"6382","FACB2",11914
"6383","FACB2",11950
"6384","FACB2",11956
"6385","FACB2",11960
"6386","FACB2",12078
"6387","FACB2",12105
"6388","FACB2",12144
"6389","FACB2",12273
"6390","FACB2",12304
"6391","FACB2",12321
"6392","FACB2",12371
"6393","FACB2",12415
"6394","FACB2",12537
"6395","FACB2",12667
"6396","FACB2",12714
"6397","FACB2",12720
"6398","FACB2",12776
"6399","FACB2",12949
"6400","FACB2",12986
"6401","FACB2",12996
"6402","FACB2",13025
"6403","FACB2",13063
"6404","FACB2",6996
"6405","FACB2",7126
"6406","FACB2",7206
"6407","FACB2",7343
"6408","FACB2",7597
"6409","FACB2",7729
"6410","FACB2",7812
"6411","FACB2",7978
"6412","FACB2",8033
"6413","FACB2",8156
"6414","FACB2",8208
"6415","FACB2",8304
"6416","FACB2",8508
"6417","FACB2",8588
"6418","FACB2",8609
"6419","FACB2",8672
"6420","FACB2",8779
"6421","FACB2",8857
"6422","FACB2",9031
"6423","FACB2",9083
"6424","FACB2",9084
"6425","FACB2",9118
"6426","FACB2",9323
"6427","FACB2",9339
"6428","FACB2",9470
"6429","FACB2",9510
"6430","FACB2",9672
"6431","FACB2",9675
"6432","FACB2",9790
"6433","FACB2",9888
"6434","FACB2",9963
"6435","FACB2",10032
"6436","FACB2",10236
"6437","FACB2",10254
"6438","FACB2",10318
"6439","FACB2",10321
"6440","FACB2",10355
"6441","FACB2",10364
"6442","FACB2",10508
"6443","FACB2",10644
"6444","FACB2",10831
"6445","FACB2",10970
"6446","FACB2",10978
"6447","FACB2",11054
"6448","FACB2",11282
"6449","FACB2",11342
"6450","FACB2",11416
"6451","FACB2",11648
"6452","FACB2",11649
"6453","FACB2",11737
"6454","FACB2",11861
"6455","FACB2",11989
"6456","FACB2",12001
"6457","FACB2",12139
"6458","FACB2",12211
"6459","FACB2",12449
"6460","FACB2",12739
"6461","FACB2",12744
"6462","FACB2",13011
"6463","FACB2",13115
"6464","FACB2",13177
"6465","FACB2",7775
"6466","FACB2",8291
"6467","FACB2",8739
"6468","FACB2",8995
"6469","FACB2",9651
"6470","FACB2",11562
"6471","FACB2",11654
"6472","FACB2",12087
"6473","FACB2",12689
"6474","FACB2",12811
"6475","FACB2",13046
"6476","FACB2",6929
"6477","FACB2",6990
"6478","FACB2",7351
"6479","FACB2",7466
"6480","FACB2",7493
"6481","FACB2",7719
"6482","FACB2",7893
"6483","FACB2",8165
"6484","FACB2",8228
"6485","FACB2",8350
"6486","FACB2",8612
"6487","FACB2",8725
"6488","FACB2",8813
"6489","FACB2",9125
"6490","FACB2",9352
"6491","FACB2",9661
"6492","FACB2",10148
"6493","FACB2",10505
"6494","FACB2",10507
"6495","FACB2",10835
"6496","FACB2",11092
"6497","FACB2",11148
"6498","FACB2",11489
"6499","FACB2",11699
"6500","FACB2",11804
"6501","FACB2",12011
"6502","FACB2",12320
"6503","FACB2",12424
"6504","FACB2",12999
"6505","FACB2",13035
"6506","FACB2",13100
"6507","FACA2",2320
"6508","FACA2",2464
"6509","FACA2",2618
"6510","FACA2",3439
"6511","FACA2",3589
"6512","FACA2",3714
"6513","FACA2",3962
"6514","FACA2",4149
"6515","FACB2",7068
"6516","FACB2",7281
"6517","FACB2",7582
"6518","FACB2",7821
"6519","FACB2",8070
"6520","FACB2",8192
"6521","FACB2",8611
"6522","FACB2",9036
"6523","FACB2",9172
"6524","FACB2",9590
"6525","FACB2",9667
"6526","FACB2",9993
"6527","FACB2",10584
"6528","FACB2",10598
"6529","FACB2",10668
"6530","FACB2",10762
"6531","FACB2",11352
"6532","FACB2",11681
"6533","FACB2",11896
"6534","FACB2",12138
"6535","FACB2",12161
"6536","FACB2",12804
"6537","FACB2",12912
"6538","FACB2",13134
"6539","FACA2",2437
"6540","FACA2",2510
"6541","FACA2",2690
"6542","FACA2",2766
"6543","FACA2",2781
"6544","FACA2",2947
"6545","FACA2",3094
"6546","FACA2",3136
"6547","FACA2",3281
"6548","FACA2",3396
"6549","FACA2",3457
"6550","FACA2",3689
"6551","FACA2",3809
"6552","FACA2",4045
"6553","FACA2",4065
"6554","FACA2",4123
"6555","FACB2",8423
"6556","FACB2",12184
"6557","FACB2",6977
"6558","FACB2",7261
"6559","FACB2",7528
"6560","FACB2",7753
"6561","FACB2",8040
"6562","FACB2",8094
"6563","FACB2",8528
"6564","FACB2",8994
"6565","FACB2",9222
"6566","FACB2",9551
"6567","FACB2",9709
"6568","FACB2",9900
"6569","FACB2",10396
"6570","FACB2",10637
"6571","FACB2",11006
"6572","FACB2",11070
"6573","FACB2",11471
"6574","FACB2",11793
"6575","FACB2",12034
"6576","FACB2",12232
"6577","FACB2",12401
"6578","FACB2",12803
"6579","FACB2",12918
"6580","FACB2",13128
"6581","FACB2",6976
"6582","FACB2",7116
"6583","FACB2",7190
"6584","FACB2",7326
"6585","FACB2",7533
"6586","FACB2",7670
"6587","FACB2",7780
"6588","FACB2",7968
"6589","FACB2",8180
"6590","FACB2",8280
"6591","FACB2",8616
"6592","FACB2",8841
"6593","FACB2",9092
"6594","FACB2",9102
"6595","FACB2",9254
"6596","FACB2",9652
"6597","FACB2",9677
"6598","FACB2",10237
"6599","FACB2",10270
"6600","FACB2",10403
"6601","FACB2",10521
"6602","FACB2",10662
"6603","FACB2",10861
"6604","FACB2",10908
"6605","FACB2",11003
"6606","FACB2",11143
"6607","FACB2",11340
"6608","FACB2",11406
"6609","FACB2",11513
"6610","FACB2",11837
"6611","FACB2",11869
"6612","FACB2",12210
"6613","FACB2",12227
"6614","FACB2",12334
"6615","FACB2",12513
"6616","FACB2",12852
"6617","FACB2",12934
"6618","FACB2",13050
"6619","FACA2",2968
"6620","FACA2",3948
"6621","FACA2",2366
"6622","FACA2",2442
"6623","FACA2",2534
"6624","FACA2",2591
"6625","FACA2",2773
"6626","FACA2",3438
"6627","FACA2",3947
"6628","FACB2",7035
"6629","FACB2",7333
"6630","FACB2",7629
"6631","FACB2",7962
"6632","FACB2",9348
"6633","FACB2",9805
"6634","FACB2",11859
"6635","FACB2",12191
"6636","FACB2",13188
"6637","FACA2",2444
"6638","FACA2",2489
"6639","FACA2",2572
"6640","FACA2",2633
"6641","FACA2",2671
"6642","FACA2",2702
"6643","FACA2",2706
"6644","FACA2",2880
"6645","FACA2",3008
"6646","FACA2",3016
"6647","FACA2",3076
"6648","FACA2",3193
"6649","FACA2",3244
"6650","FACA2",3273
"6651","FACA2",3352
"6652","FACA2",3461
"6653","FACA2",3581
"6654","FACA2",3629
"6655","FACA2",3659
"6656","FACA2",3783
"6657","FACA2",3927
"6658","FACA2",4018
"6659","FACA2",4131
"6660","FACA2",4156
"6661","FACA2",4174
"6662","FAECA",101
"6663","FAECA",109
"6664","FAECA",120
"6665","FAECA",153
"6666","FAECA",202
"6667","FAECA",535
"6668","FACB2",7047
"6669","FACB2",7671
"6670","FACB2",7927
"6671","FACB2",8085
"6672","FACB2",8675
"6673","FACB2",9004
"6674","FACB2",9020
"6675","FACB2",9164
"6676","FACB2",9283
"6677","FACB2",9404
"6678","FACB2",9743
"6679","FACB2",10151
"6680","FACB2",10279
"6681","FACB2",10488
"6682","FACB2",11115
"6683","FACB2",11281
"6684","FACB2",11659
"6685","FACB2",11668
"6686","FACB2",11917
"6687","FACB2",12047
"6688","FACB2",12772
"6689","FACB2",12870
"6690","FACB2",13068
"6691","FACA2",2353
"6692","FACA2",2527
"6693","FACA2",2802
"6694","FACA2",2945
"6695","FACA2",3030
"6696","FACA2",3125
"6697","FACA2",3970
"6698","FACA2",4046
"6699","FACB2",7022
"6700","FACB2",7335
"6701","FACB2",7543
"6702","FACB2",7706
"6703","FACB2",7935
"6704","FACB2",8035
"6705","FACB2",8244
"6706","FACB2",8667
"6707","FACB2",9006
"6708","FACB2",9039
"6709","FACB2",9265
"6710","FACB2",9403
"6711","FACB2",9621
"6712","FACB2",10378
"6713","FACB2",10677
"6714","FACB2",10937
"6715","FACB2",11462
"6716","FACB2",12004
"6717","FACB2",12429
"6718","FACB2",12791
"6719","FACB2",12856
"6720","FACB2",7033
"6721","FACB2",7290
"6722","FACB2",7641
"6723","FACB2",7863
"6724","FACB2",8016
"6725","FACB2",9040
"6726","FACB2",9147
"6727","FACB2",9443
"6728","FACB2",9637
"6729","FACB2",10257
"6730","FACB2",10622
"6731","FACB2",10687
"6732","FACB2",11113
"6733","FACB2",11715
"6734","FACB2",11794
"6735","FACB2",12278
"6736","FACB2",12511
"6737","FACB2",13138
"6738","FACB2",7084
"6739","FACB2",7309
"6740","FACB2",7748
"6741","FACB2",8091
"6742","FACB2",8422
"6743","FACB2",8881
"6744","FACB2",9385
"6745","FACB2",9546
"6746","FACB2",9611
"6747","FACB2",9885
"6748","FACB2",9957
"6749","FACB2",10169
"6750","FACB2",10634
"6751","FACB2",10910
"6752","FACB2",11057
"6753","FACB2",11146
"6754","FACB2",11537
"6755","FACB2",12296
"6756","FACB2",12941
"6757","FACB2",13080
"6758","FACB2",7061
"6759","FACB2",7830
"6760","FACB2",8240
"6761","FACB2",9615
"6762","FACB2",10073
"6763","FACB2",10666
"6764","FACB2",10749
"6765","FACB2",11232
"6766","FACB2",11604
"6767","FACB2",11790
"6768","FACB2",11939
"6769","FACB2",12335
"6770","FACB2",12613
"6771","FACB2",7456
"6772","FACB2",7566
"6773","FACB2",8819
"6774","FACB2",9032
"6775","FACB2",9076
"6776","FACB2",9260
"6777","FACB2",9533
"6778","FACB2",9706
"6779","FACB2",9742
"6780","FACB2",10121
"6781","FACB2",10484
"6782","FACB2",10491
"6783","FACB2",10989
"6784","FACB2",11085
"6785","FACB2",11461
"6786","FACB2",11487
"6787","FACB2",11531
"6788","FACB2",11738
"6789","FACB2",12067
"6790","FACB2",12106
"6791","FACB2",12127
"6792","FACB2",12439
"6793","FACB2",12603
"6794","FACB2",12621
"6795","FACB2",12736
"6796","FACB2",12792
"6797","FACB2",13030
"6798","FACB2",13162
"6799","FACB2",6937
"6800","FACB2",7449
"6801","FACB2",7603
"6802","FACB2",7939
"6803","FACB2",8087
"6804","FACB2",8323
"6805","FACB2",8576
"6806","FACB2",8877
"6807","FACB2",9306
"6808","FACB2",9604
"6809","FACB2",10881
"6810","FACB2",12176
"6811","FACB2",13043
"6812","FACA2",2323
"6813","FACA2",2388
"6814","FACA2",2404
"6815","FACA2",2448
"6816","FACA2",2499
"6817","FACA2",2543
"6818","FACA2",2583
"6819","FACA2",2655
"6820","FACA2",2670
"6821","FACA2",2747
"6822","FACA2",2754
"6823","FACA2",2761
"6824","FACA2",2820
"6825","FACA2",2865
"6826","FACA2",2866
"6827","FACA2",2894
"6828","FACA2",2954
"6829","FACA2",3002
"6830","FACA2",3044
"6831","FACA2",3084
"6832","FACA2",3107
"6833","FACA2",3149
"6834","FACA2",3176
"6835","FACA2",3178
"6836","FACA2",3197
"6837","FACA2",3262
"6838","FACA2",3277
"6839","FACA2",3278
"6840","FACA2",3337
"6841","FACA2",3338
"6842","FACA2",3376
"6843","FACA2",3418
"6844","FACA2",3441
"6845","FACA2",3492
"6846","FACA2",3496
"6847","FACA2",3516
"6848","FACA2",3532
"6849","FACA2",3563
"6850","FACA2",3687
"6851","FACA2",3784
"6852","FACA2",3794
"6853","FACA2",3798
"6854","FACA2",3936
"6855","FACA2",3979
"6856","FACA2",4025
"6857","FACA2",4096
"6858","FACA2",4105
"6859","FACA2",4168
"6860","FACA2",4208
"6861","FACA2",4219
"6862","FACB2",6921
"6863","FACB2",7234
"6864","FACB2",7542
"6865","FACB2",7783
"6866","FACB2",8001
"6867","FACB2",8289
"6868","FACB2",8679
"6869","FACB2",9150
"6870","FACB2",10088
"6871","FACB2",10513
"6872","FACB2",10875
"6873","FACB2",11019
"6874","FACB2",11205
"6875","FACB2",12142
"6876","FACB2",12149
"6877","FACB2",12397
"6878","FACB2",12812
"6879","FACB2",12864
"6880","FACB2",7009
"6881","FACB2",7137
"6882","FACB2",7239
"6883","FACB2",7342
"6884","FACB2",7496
"6885","FACB2",7660
"6886","FACB2",7730
"6887","FACB2",7875
"6888","FACB2",8032
"6889","FACB2",8099
"6890","FACB2",8264
"6891","FACB2",8351
"6892","FACB2",8550
"6893","FACB2",8630
"6894","FACB2",8765
"6895","FACB2",8817
"6896","FACB2",8965
"6897","FACB2",9012
"6898","FACB2",9067
"6899","FACB2",9088
"6900","FACB2",9101
"6901","FACB2",9201
"6902","FACB2",9239
"6903","FACB2",9294
"6904","FACB2",9317
"6905","FACB2",9382
"6906","FACB2",9634
"6907","FACB2",9635
"6908","FACB2",9760
"6909","FACB2",9775
"6910","FACB2",9866
"6911","FACB2",9969
"6912","FACB2",9970
"6913","FACB2",10048
"6914","FACB2",10200
"6915","FACB2",10289
"6916","FACB2",10319
"6917","FACB2",10368
"6918","FACB2",10511
"6919","FACB2",10588
"6920","FACB2",10643
"6921","FACB2",10699
"6922","FACB2",10705
"6923","FACB2",10805
"6924","FACB2",10939
"6925","FACB2",10968
"6926","FACB2",11012
"6927","FACB2",11103
"6928","FACB2",11261
"6929","FACB2",11324
"6930","FACB2",11463
"6931","FACB2",11506
"6932","FACB2",11518
"6933","FACB2",11541
"6934","FACB2",11551
"6935","FACB2",11657
"6936","FACB2",11694
"6937","FACB2",11709
"6938","FACB2",11820
"6939","FACB2",11850
"6940","FACB2",11945
"6941","FACB2",12068
"6942","FACB2",12131
"6943","FACB2",12170
"6944","FACB2",12224
"6945","FACB2",12445
"6946","FACB2",12600
"6947","FACB2",12814
"6948","FACB2",12894
"6949","FACB2",12953
"6950","FACB2",12984
"6951","FACB2",13114
"6952","FACB2",8409
"6953","FACB2",9184
"6954","FACB2",11855
"6955","FACB2",12225
"6956","FACB2",7857
"6957","FACB2",12802
"6958","FACB2",6900
"6959","FACB2",7052
"6960","FACB2",7291
"6961","FACB2",7410
"6962","FACB2",7571
"6963","FACB2",7721
"6964","FACB2",7896
"6965","FACB2",8017
"6966","FACB2",8036
"6967","FACB2",8164
"6968","FACB2",8265
"6969","FACB2",8420
"6970","FACB2",8483
"6971","FACB2",8604
"6972","FACB2",8656
"6973","FACB2",8707
"6974","FACB2",8837
"6975","FACB2",8864
"6976","FACB2",9041
"6977","FACB2",9046
"6978","FACB2",9252
"6979","FACB2",9430
"6980","FACB2",9618
"6981","FACB2",9685
"6982","FACB2",9890
"6983","FACB2",10058
"6984","FACB2",10070
"6985","FACB2",10145
"6986","FACB2",10165
"6987","FACB2",10181
"6988","FACB2",10388
"6989","FACB2",10578
"6990","FACB2",10680
"6991","FACB2",10965
"6992","FACB2",11128
"6993","FACB2",11291
"6994","FACB2",11335
"6995","FACB2",11912
"6996","FACB2",12039
"6997","FACB2",12169
"6998","FACB2",12459
"6999","FACB2",12635
"7000","FACB2",12794
"7001","FACB2",12973
"7002","FACB2",13052
"7003","FACB2",13146
"7004","FACA2",2379
"7005","FACA2",2441
"7006","FACA2",2508
"7007","FACA2",2599
"7008","FACA2",2644
"7009","FACA2",2734
"7010","FACA2",2890
"7011","FACA2",2950
"7012","FACA2",2952
"7013","FACA2",2960
"7014","FACA2",3160
"7015","FACA2",3307
"7016","FACA2",3490
"7017","FACA2",3570
"7018","FACA2",3599
"7019","FACA2",3654
"7020","FACA2",3719
"7021","FACA2",3813
"7022","FACA2",4048
"7023","FACA2",4095
"7024","FACA2",4133
"7025","FACB2",6952
"7026","FACB2",7098
"7027","FACB2",7208
"7028","FACB2",7339
"7029","FACB2",7514
"7030","FACB2",7715
"7031","FACB2",7859
"7032","FACB2",8015
"7033","FACB2",8168
"7034","FACB2",8363
"7035","FACB2",8537
"7036","FACB2",8586
"7037","FACB2",8650
"7038","FACB2",8784
"7039","FACB2",8870
"7040","FACB2",8927
"7041","FACB2",8982
"7042","FACB2",9080
"7043","FACB2",9207
"7044","FACB2",9276
"7045","FACB2",9313
"7046","FACB2",9374
"7047","FACB2",9375
"7048","FACB2",9516
"7049","FACB2",9668
"7050","FACB2",9692
"7051","FACB2",9713
"7052","FACB2",9820
"7053","FACB2",10055
"7054","FACB2",10191
"7055","FACB2",10369
"7056","FACB2",10370
"7057","FACB2",10418
"7058","FACB2",10471
"7059","FACB2",10547
"7060","FACB2",10548
"7061","FACB2",10739
"7062","FACB2",10814
"7063","FACB2",10819
"7064","FACB2",10950
"7065","FACB2",11161
"7066","FACB2",11212
"7067","FACB2",11447
"7068","FACB2",11655
"7069","FACB2",11716
"7070","FACB2",11835
"7071","FACB2",11916
"7072","FACB2",12122
"7073","FACB2",12218
"7074","FACB2",12315
"7075","FACB2",12382
"7076","FACB2",12469
"7077","FACB2",12488
"7078","FACB2",12723
"7079","FACB2",12745
"7080","FACB2",12783
"7081","FACB2",12818
"7082","FACB2",13012
"7083","FACA2",2322
"7084","FACA2",2480
"7085","FACA2",2573
"7086","FACA2",2634
"7087","FACA2",2765
"7088","FACA2",2788
"7089","FACA2",2858
"7090","FACA2",2907
"7091","FACA2",3224
"7092","FACA2",3393
"7093","FACA2",3609
"7094","FACA2",3647
"7095","FACA2",3673
