"","Nro Intimacion","Factura","Cliente","Emision","Importe","Vencimiento","Fecha Intimacion","Recepcion Intimacion","Imputacion","Fecha Imputacion","Importe Imputacion","Saldo"
"2037",2403,"FACB2 - 13068","502 - OS YCF",2020-12-22,81925,2021-02-20,2021-05-12 00:00:00,2021-05-26,"RECX2 - 434",2021-07-30,81925,0
"2038",2796,"FACA2 - 4898","404 - OSDEPYM",2021-03-29,270385,2021-04-30,2021-06-29 15:12:59,2021-07-08,"RECX2 - 435",2021-07-30,61788,0
"2039",2796,"FACA2 - 4942","404 - OSDEPYM",2021-04-09,138847.1,2021-05-09,2021-06-29 15:12:59,2021-07-08,"RECX2 - 435",2021-07-30,100898.7,0
"2040",1792,"FACB2 - 6959","196 - OSPEC",2020-01-14,243328.06,2020-03-05,2021-01-21 00:00:00,2021-01-25,"RECX2 - 437",2021-07-30,134836.17,0
"2041",1993,"FACB2 - 5398","440 - OS MIN SECRET Y SUBSECRE",2019-06-11,289909.6,2019-08-23,2021-03-11 00:00:00,2021-03-16,"RECX2 - 438",2021-07-30,265,0
"2042",1993,"FACB2 - 5812","440 - OS MIN SECRET Y SUBSECRE",2019-08-15,88925,2019-10-04,2021-03-11 00:00:00,2021-03-16,"RECX2 - 438",2021-07-30,1230,0
"2043",1993,"FACB2 - 5993","440 - OS MIN SECRET Y SUBSECRE",2019-09-10,143414.68,2019-10-25,2021-03-11 00:00:00,2021-03-16,"RECX2 - 438",2021-07-30,1732,0
"2044",1993,"FACB2 - 6146","440 - OS MIN SECRET Y SUBSECRE",2019-09-30,826341.66,2019-11-16,2021-03-11 00:00:00,2021-03-16,"RECX2 - 438",2021-07-30,652,0
"2045",1993,"FACB2 - 6557","440 - OS MIN SECRET Y SUBSECRE",2019-11-26,139706.36,2020-01-08,2021-03-11 00:00:00,2021-03-16,"RECX2 - 438",2021-07-30,1421,0
"2046",1993,"FACB2 - 7287","440 - OS MIN SECRET Y SUBSECRE",2020-02-19,156275.22,2020-04-17,2021-03-11 00:00:00,2021-03-16,"RECX2 - 438",2021-07-30,6491,0
"2047",1993,"FACB2 - 9091","440 - OS MIN SECRET Y SUBSECRE",2020-07-17,40287,2020-09-12,2021-03-11 00:00:00,2021-03-16,"RECX2 - 438",2021-07-30,807,0
"2048",1993,"FACB2 - 10281","440 - OS MIN SECRET Y SUBSECRE",2020-09-10,43438,2020-10-14,2021-03-11 00:00:00,2021-03-16,"RECX2 - 438",2021-07-30,5162,0
"2049",2098,"FACB2 - 11096","380 - OSPM",2020-10-21,614205.82,2020-11-20,2021-04-20 00:00:00,2021-04-27,"NCB - 6171",2021-07-30,18859,595346.82
"2050",1953,"FACA2 - 1286","167 - OSPECON",2018-06-27,4445428.62,2018-08-11,2021-03-04 00:00:00,2021-03-09,"RECX2 - 439",2021-07-30,83021.74,0
"2051",1953,"FACA2 - 1379","167 - OSPECON",2018-09-19,3166601.19,2018-11-10,2021-03-04 00:00:00,2021-03-09,"RECX2 - 439",2021-07-30,77334,0
"2052",1953,"FACA2 - 1546","167 - OSPECON",2018-12-19,2062581.38,2019-02-17,2021-03-04 00:00:00,2021-03-09,"RECX2 - 439",2021-07-30,36901.7,0
"2053",1953,"FACA2 - 1606","167 - OSPECON",2019-01-28,5833299.16,2019-03-16,2021-03-04 00:00:00,2021-03-09,"RECX2 - 439",2021-07-30,25680.4,0
"2054",1953,"FACA2 - 1667","167 - OSPECON",2019-02-25,3441954.8,2019-05-17,2021-03-04 00:00:00,2021-03-09,"RECX2 - 439",2021-07-30,206278.9,0
"2055",1953,"FACA2 - 1728","167 - OSPECON",2019-03-25,2502788.89,2019-06-06,2021-03-04 00:00:00,2021-03-09,"RECX2 - 439",2021-07-30,267532,0
"2056",1953,"FACA2 - 1803","167 - OSPECON",2019-04-23,4946054.83,2019-06-21,2021-03-04 00:00:00,2021-03-09,"RECX2 - 439",2021-07-30,331693.83,0
"2057",1953,"FACA2 - 2175","167 - OSPECON",2019-10-23,7076495.92,2019-11-29,2021-03-04 00:00:00,2021-03-09,"RECX2 - 439",2021-07-30,36214,0
"2058",1953,"FACA2 - 2314","167 - OSPECON",2019-12-26,4163599.69,2020-02-16,2021-03-04 00:00:00,2021-03-09,"RECX2 - 439",2021-07-30,246876,0
"2059",1982,"FACA2 - 2395","167 - OSPECON",2020-01-30,2580314.3,2020-03-13,2021-03-11 00:00:00,2021-03-16,"RECX2 - 439",2021-07-30,25584,0
"2060",1982,"FACA2 - 2422","167 - OSPECON",2020-02-12,3136098.23,2020-04-03,2021-03-11 00:00:00,2021-03-16,"RECX2 - 439",2021-07-30,235549.65,0
"2061",2003,"FACA2 - 2856","167 - OSPECON",2020-06-22,584027.63,2020-08-06,2021-03-17 00:00:00,2021-03-22,"RECX2 - 439",2021-07-30,31041.95,0
"2062",2003,"FACA2 - 3114","167 - OSPECON",2020-08-05,1084819,2020-09-06,2021-03-17 00:00:00,2021-03-22,"RECX2 - 439",2021-07-30,125777,0
"2063",2148,"FACA2 - 4546","167 - OSPECON",2021-02-12,519528.22,2021-03-24,2021-05-06 00:00:00,2021-05-21,"RECX2 - 439",2021-07-30,15618,0
"2064",2147,"FACA2 - 3099","167 - OSPECON",2020-07-30,14288,2020-08-29,2021-05-06 00:00:00,2021-05-21,"RECX2 - 439",2021-07-30,14288,0
"2065",2147,"FACA2 - 3488","167 - OSPECON",2020-09-29,1266888.76,2020-11-05,2021-05-06 00:00:00,2021-05-21,"RECX2 - 439",2021-07-30,225897.3,0
"2066",2110,"FACA2 - 3658","167 - OSPECON",2020-10-29,245113.01,2020-11-28,2021-05-06 00:00:00,2021-05-21,"RECX2 - 439",2021-07-30,21700,0
"2067",2110,"FACA2 - 3758","167 - OSPECON",2020-11-12,896302,2020-12-12,2021-05-06 00:00:00,2021-05-21,"RECX2 - 439",2021-07-30,21829,0
"2068",2110,"FACA2 - 3828","167 - OSPECON",2020-11-19,595915.57,2020-12-20,2021-05-06 00:00:00,2021-05-21,"RECX2 - 439",2021-07-30,13004,0
"2069",2110,"FACA2 - 4193","167 - OSPECON",2020-12-23,3828971.4,2021-01-29,2021-05-06 00:00:00,2021-05-21,"RECX2 - 439",2021-07-30,930881.18,0
"2070",2659,"FACA2 - 5006","428 - OSMATA",2021-04-20,736044.81,2021-05-20,2021-06-23 12:46:05,2021-07-01,"RECX2 - 10957",2021-07-30,736044.81,0
"2071",1773,"FACA2 - 2889","227 - ANDAR",2020-06-30,120198,2020-08-29,2021-01-07 00:00:00,2021-01-19,"RECX2 - 10964",2021-07-30,109002,0
"2072",1773,"FACA2 - 3303","227 - ANDAR",2020-08-26,593479.58,2020-09-26,2021-01-07 00:00:00,2021-01-19,"RECX2 - 10965",2021-07-30,593479.58,0
"2073",1773,"FACA2 - 3079","227 - ANDAR",2020-07-28,157570.59,2020-09-30,2021-01-07 00:00:00,2021-01-19,"RECX2 - 10966",2021-07-30,82601,0
"2074",2628,"FACA2 - 4564","227 - ANDAR",2021-02-17,131099,2021-03-21,2021-06-23 08:10:19,2021-07-01,"RECX2 - 10968",2021-07-30,131099,0
"2075",1773,"FACA2 - 3463","227 - ANDAR",2020-09-25,49206,2020-11-07,2021-01-07 00:00:00,2021-01-19,"RECX2 - 10967",2021-07-31,38896,0
"2076",2296,"FACA2 - 4253","227 - ANDAR",2021-01-08,103022,2021-02-18,2021-05-11 00:00:00,2021-05-27,"RECX2 - 10967",2021-07-31,76864,0
"2077",2582,"FACB2 - 14460","505 - OS PODER JUD NAC",2021-02-22,29106,2021-04-02,2021-06-17 00:00:00,2021-06-25,"RECX2 - 10970",2021-07-31,29106,0
"2078",2582,"FACB2 - 14987","505 - OS PODER JUD NAC",2021-03-11,6948,2021-04-16,2021-06-17 00:00:00,2021-06-25,"RECX2 - 10970",2021-07-31,6948,0
"2079",2582,"FACB2 - 15109","505 - OS PODER JUD NAC",2021-03-17,25806,2021-04-24,2021-06-17 00:00:00,2021-06-25,"RECX2 - 10970",2021-07-31,25806,0
"2080",2582,"FACB2 - 15378","505 - OS PODER JUD NAC",2021-03-26,45644,2021-05-09,2021-06-17 00:00:00,2021-06-25,"RECX2 - 10970",2021-07-31,45644,0
"2081",1808,"FACA2 - 762","553 - OSTEL",2017-10-09,101000.18,2017-11-25,2021-01-21 00:00:00,2021-01-25,"RECX2 - 10975",2021-07-31,53250,0
"2082",1808,"FACA2 - 809","553 - OSTEL",2017-11-03,128026.15,2017-12-23,2021-01-21 00:00:00,2021-01-25,"RECX2 - 10975",2021-07-31,665,0
"2083",1808,"FACA2 - 2301","553 - OSTEL",2019-12-17,165673,2020-02-14,2021-01-21 00:00:00,2021-01-25,"RECX2 - 10975",2021-07-31,51966,0
"2084",1808,"FACA2 - 3202","553 - OSTEL",2020-08-14,93309,2020-10-02,2021-01-21 00:00:00,2021-01-25,"RECX2 - 10975",2021-07-31,679,0
"2085",2086,"FACA2 - 3852","553 - OSTEL",2020-11-24,63585,2020-12-30,2021-04-20 00:00:00,2021-04-27,"RECX2 - 10975",2021-07-31,63585,0
"2086",2677,"FACA2 - 4628","553 - OSTEL",2021-02-23,202357.98,2021-03-28,2021-06-23 15:07:08,2021-07-06,"RECX2 - 10975",2021-07-31,202357.98,0
"2087",2296,"FACA2 - 4347","227 - ANDAR",2021-01-21,93437,2021-02-26,2021-05-11 00:00:00,2021-05-27,"RECX2 - 10992",2021-07-31,86537,0
"2088",2628,"FACA2 - 4686","227 - ANDAR",2021-02-25,80000,2021-03-31,2021-06-23 08:10:19,2021-07-01,"RECX2 - 10992",2021-07-31,80000,0
"2089",2628,"FACA2 - 4748","227 - ANDAR",2021-03-12,114675,2021-04-17,2021-06-23 08:10:19,2021-07-01,"RECX2 - 10988",2021-07-31,114675,0
"2090",1773,"FACA2 - 3334","227 - ANDAR",2020-09-10,110132,2020-10-16,2021-01-07 00:00:00,2021-01-19,"RECX2 - 10991",2021-07-31,110132,0
"2091",2628,"FACA2 - 4426","227 - ANDAR",2021-01-27,145000,2021-03-04,2021-06-23 08:10:19,2021-07-01,"RECX2 - 10993",2021-07-31,142500,0
"2092",2296,"FACA2 - 4225","227 - ANDAR",2021-01-04,230859.22,2021-02-03,2021-05-11 00:00:00,2021-05-27,"RECX2 - 10998",2021-07-31,230859.22,0
"2093",2647,"FACB2 - 9483","380 - OSPM",2020-07-30,614542,2020-09-26,2021-06-23 09:36:14,2021-07-01,"RECX2 - 442",2021-08-02,411784,0
"2094",2647,"FACB2 - 9833","380 - OSPM",2020-08-18,449307.88,2020-10-07,2021-06-23 09:36:14,2021-07-01,"RECX2 - 442",2021-08-02,447507.88,0
"2095",2647,"FACB2 - 9940","380 - OSPM",2020-08-21,272795.76,2020-10-03,2021-06-23 09:36:14,2021-07-01,"RECX2 - 442",2021-08-02,268463.76,0
"2096",2023,"FACB2 - 10340","380 - OSPM",2020-09-15,738527.87,2020-10-16,2021-03-23 00:00:00,2021-03-30,"RECX2 - 443",2021-08-02,642667.48,10503
"2097",1996,"FACB2 - 10117","380 - OSPM",2020-08-27,1206252,2020-10-11,2021-03-17 00:00:00,2021-03-25,"RECX2 - 443",2021-08-02,907810,0
"2098",1996,"FACB2 - 10129","380 - OSPM",2020-08-28,920277.06,2020-10-14,2021-03-17 00:00:00,2021-03-25,"RECX2 - 443",2021-08-02,812145.4,0
"2099",1775,"FACB2 - 10446","303 - OSPETAX",2020-09-18,1142583.53,2020-10-25,2021-01-07 00:00:00,2021-01-19,"RECX2 - 10999",2021-08-02,565781.77,7729.99
"2100",2258,"FACA2 - 4624","372 - OSFATLYF",2021-02-23,31588,2021-04-03,2021-05-11 00:00:00,2021-05-27,"RECX2 - 11002",2021-08-02,30631,957
"2101",2280,"FACB2 - 7824","540 - OSPTV",2020-04-13,85365,2020-05-16,2021-05-11 00:00:00,2021-05-21,"RECX2 - 445",2021-08-03,218,0
"2102",2280,"FACB2 - 8507","540 - OSPTV",2020-06-11,21635,2020-07-26,2021-05-11 00:00:00,2021-05-21,"RECX2 - 445",2021-08-03,895,0
"2103",2280,"FACB2 - 10495","540 - OSPTV",2020-09-21,54738,2020-10-30,2021-05-11 00:00:00,2021-05-21,"RECX2 - 445",2021-08-03,900,0
"2104",2280,"FACB2 - 11839","540 - OSPTV",2020-11-17,68434,2020-12-25,2021-05-11 00:00:00,2021-05-21,"RECX2 - 445",2021-08-03,1023,0
"2105",2280,"FACB2 - 12442","540 - OSPTV",2020-12-03,37506,2021-01-20,2021-05-11 00:00:00,2021-05-21,"RECX2 - 445",2021-08-03,5162,0
"2106",2280,"FACB2 - 12911","540 - OSPTV",2020-12-18,59321,2021-02-05,2021-05-11 00:00:00,2021-05-21,"RECX2 - 445",2021-08-03,12032,0
"2107",2280,"FACB2 - 13529","540 - OSPTV",2021-01-18,70218,2021-02-26,2021-05-11 00:00:00,2021-05-21,"RECX2 - 445",2021-08-03,1914,0
"2108",2280,"FACB2 - 13955","540 - OSPTV",2021-02-02,67302.07,2021-03-05,2021-05-11 00:00:00,2021-05-21,"RECX2 - 445",2021-08-03,54345.07,0
"2109",2280,"FACB2 - 14011","540 - OSPTV",2021-02-05,132500,2021-03-07,2021-05-11 00:00:00,2021-05-21,"RECX2 - 445",2021-08-03,2500,0
"2110",2280,"FACB2 - 14299","540 - OSPTV",2021-02-17,46042,2021-03-25,2021-05-11 00:00:00,2021-05-21,"RECX2 - 445",2021-08-03,5162,0
"2111",2749,"FACB2 - 12252","441 - OS MAQ TEATRO Y TEVE",2020-11-27,12548,2021-01-27,2021-06-28 09:39:51,2021-07-01,"NCB - 6238",2021-08-04,7400,5148
"2112",2800,"FACB2 - 14804","449 - UOM",2021-03-03,105557,2021-04-17,2021-06-29 15:29:08,2021-07-05,"RECX2 - 11009",2021-08-05,105557,0
"2113",2098,"FACB2 - 11215","380 - OSPM",2020-10-23,466334.35,2020-11-25,2021-04-20 00:00:00,2021-04-27,"NCB - 6266",2021-08-05,92111.56,344177.2
"2114",2235,"FACB2 - 11583","380 - OSPM",2020-11-10,512268,2020-12-12,2021-05-10 00:00:00,2021-06-24,"NCB - 6275",2021-08-05,131236,381032
"2115",1802,"FACB2 - 9267","251 - OSDOP",2020-07-23,352934.76,2020-10-01,2021-01-21 00:00:00,2021-01-25,"RECX2 - 11015",2021-08-06,324365,2075.76
"2116",2235,"FACB2 - 11673","380 - OSPM",2020-11-11,116411,2020-12-12,2021-05-10 00:00:00,2021-06-24,"NCB - 6284",2021-08-06,2092,114319
"2117",2098,"FACB2 - 10851","380 - OSPM",2020-10-09,973532,2020-11-19,2021-04-20 00:00:00,2021-04-27,"NCB - 6286",2021-08-06,163360,810172
"2118",2203,"FACB2 - 13443","202 - UTA",2021-01-13,651534,2021-02-20,2021-05-10 00:00:00,2021-06-24,"RECX2 - 510",2021-08-06,425536,0
"2119",2776,"FACB2 - 15723","251 - OSDOP",2021-04-14,175929,2021-05-16,2021-06-29 13:41:22,2021-07-19,"NCB - 6301",2021-08-09,361,175568
"2120",1966,"FACB2 - 8053","463 - OSTVLA",2020-04-29,50251.75,2020-07-01,2021-03-04 00:00:00,2021-03-09,"RECX2 - 511",2021-08-09,14370,17303.75
"2121",2098,"FACB2 - 10895","380 - OSPM",2020-10-14,698362.6,2020-11-21,2021-04-20 00:00:00,2021-04-27,"NCB - 6302",2021-08-09,85884,612478.6
"2122",2676,"FACB2 - 6702","550 - OSRGA",2019-12-10,3695,2020-01-26,2021-06-23 15:04:58,2021-07-05,"RECX2 - 517",2021-08-09,2971,0
"2123",2676,"FACB2 - 2507","550 - OSRGA",2018-01-30,12376.69,2018-04-13,2021-06-23 15:04:58,2021-07-05,"RECX2 - 517",2021-08-09,12376.69,0
"2124",2676,"FACB2 - 7553","550 - OSRGA",2020-03-12,45084,2021-01-15,2021-06-23 15:04:58,2021-07-05,"RECX2 - 517",2021-08-09,45084,0
"2125",2765,"FACB2 - 14822","1184 - IOSFA",2021-03-04,1040000,2021-04-07,2021-06-29 11:42:25,2021-07-05,"RECX2 - 521",2021-08-09,1040000,0
"2126",2468,"FACB2 - 14317","1184 - IOSFA",2021-02-17,405000,2021-03-20,2021-05-12 00:00:00,2021-05-28,"RECX2 - 522",2021-08-09,405000,0
"2127",2765,"FACB2 - 15550","1184 - IOSFA",2021-04-07,965780,2021-05-08,2021-06-29 11:42:25,2021-07-05,"RECX2 - 524",2021-08-09,965780,0
"2128",2765,"FACB2 - 15654","1184 - IOSFA",2021-04-12,396158,2021-05-14,2021-06-29 11:42:25,2021-07-05,"RECX2 - 529",2021-08-09,396158,0
"2129",2713,"FACB2 - 15175","1184 - IOSFA",2021-03-18,61588,2021-04-21,2021-06-28 08:54:30,2021-07-01,"RECX2 - 530",2021-08-09,51264,0
"2130",2713,"FACB2 - 15299","1184 - IOSFA",2021-03-23,297820,2021-04-28,2021-06-28 08:54:30,2021-07-01,"RECX2 - 532",2021-08-09,297820,0
"2131",2468,"FACB2 - 14613","1184 - IOSFA",2021-02-24,1022500,2021-03-28,2021-05-12 00:00:00,2021-05-28,"RECX2 - 533",2021-08-09,1022500,0
"2132",2765,"FACB2 - 15433","1184 - IOSFA",2021-03-29,196916,2021-04-30,2021-06-29 11:42:25,2021-07-05,"RECX2 - 538",2021-08-09,196916,0
"2133",2765,"FACB2 - 15518","1184 - IOSFA",2021-03-31,1682880,2021-05-06,2021-06-29 11:42:25,2021-07-05,"RECX2 - 539",2021-08-09,1682880,0
"2134",2468,"FACB2 - 14629","1184 - IOSFA",2021-02-24,132049,2021-04-01,2021-05-12 00:00:00,2021-05-28,"RECX2 - 542",2021-08-09,132049,0
"2135",2217,"FACB2 - 12636","290 - OSETSRA",2020-12-10,57375.78,2021-01-22,2021-05-10 00:00:00,2021-06-24,"RECX2 - 558",2021-08-10,1486,0
"2136",2765,"FACB2 - 15725","1184 - IOSFA",2021-04-14,248253,2021-05-16,2021-06-29 11:42:25,2021-07-05,"RECX2 - 576",2021-08-10,248253,0
"2137",2430,"FACA2 - 2952","517 - OSPP",2020-07-14,16767,2020-08-28,2021-05-12 00:00:00,2021-05-27,"RECX2 - 582",2021-08-10,16767,0
"2138",2011,"FACB2 - 6974","461 - OSEN",2020-01-15,452490,2020-03-05,2021-03-17 00:00:00,2021-03-25,"RECX2 - 585",2021-08-10,134329,0
"2139",2121,"FACB2 - 11401","116 - OSPIA",2020-10-29,354600,2020-11-28,2021-05-06 00:00:00,2021-05-21,"RECX2 - 587",2021-08-10,354600,0
"2140",2011,"FACB2 - 6974","461 - OSEN",2020-01-15,452490,2020-03-05,2021-03-17 00:00:00,2021-03-25,"RECX2 - 590",2021-08-10,318161,0
"2141",2665,"FACB2 - 14292","475 - OSIPA",2021-02-17,34381,2021-03-26,2021-06-23 13:18:42,2021-07-01,"RECX2 - 591",2021-08-10,34381,0
"2142",2011,"FACB2 - 8029","461 - OSEN",2020-04-29,24259,2020-06-11,2021-03-17 00:00:00,2021-03-25,"RECX2 - 595",2021-08-10,24259,0
"2143",2646,"FACB2 - 14499","378 - OSCEP",2021-02-23,142348,2021-04-04,2021-06-23 09:34:01,2021-07-01,"RECX2 - 601",2021-08-10,101198,360
"2144",2646,"FACB2 - 15677","378 - OSCEP",2021-04-13,65072,2021-05-13,2021-06-23 09:34:01,2021-07-01,"RECX2 - 601",2021-08-10,54024,0
"2145",2068,"FACB2 - 12069","262 - OSPERYHRA",2020-11-24,57153,2021-01-17,2021-04-07 00:00:00,2021-04-15,"NCB - 6340",2021-08-10,19334,31444
"2146",2098,"FACB2 - 11389","380 - OSPM",2020-10-29,834440.8,2020-12-10,2021-04-20 00:00:00,2021-04-27,"NCB - 6344",2021-08-10,89803.68,744637.12
"2147",2799,"FACB2 - 12983","449 - UOM",2020-12-21,128985,2021-02-19,2021-06-29 15:27:26,2021-07-05,"RECX2 - 11030",2021-08-10,118675,0
"2148",2799,"FACB2 - 12766","449 - UOM",2020-12-15,165270,2021-02-19,2021-06-29 15:27:26,2021-07-05,"RECX2 - 11031",2021-08-10,126688,8162
"2149",2747,"FACB2 - 13388","449 - UOM",2021-01-12,1122049,2021-02-19,2021-06-28 09:38:29,2021-07-01,"RECX2 - 11032",2021-08-11,1122049,0
"2150",2747,"FACB2 - 14375","449 - UOM",2021-02-19,110000,2021-04-03,2021-06-28 09:38:29,2021-07-01,"RECX2 - 11034",2021-08-11,107500,0
"2151",2748,"FACB2 - 15035","449 - UOM",2021-03-15,99670,2021-04-25,2021-06-28 09:39:12,2021-07-01,"RECX2 - 11035",2021-08-11,94508,0
"2152",2799,"FACB2 - 13305","449 - UOM",2021-01-08,79102,2021-02-27,2021-06-29 15:27:26,2021-07-05,"RECX2 - 11036",2021-08-11,64444,3462
"2153",2800,"FACB2 - 14043","449 - UOM",2021-02-08,3498747.72,2021-03-24,2021-06-29 15:29:08,2021-07-05,"RECX2 - 11037",2021-08-11,3498747.72,0
"2154",2799,"FACB2 - 13155","449 - UOM",2020-12-23,33557,2021-02-19,2021-06-29 15:27:26,2021-07-05,"RECX2 - 11041",2021-08-11,33557,0
"2155",1854,"FACB2 - 11035","382 - OSPIM",2020-10-19,390706.22,2020-11-19,2021-01-28 00:00:00,2021-02-01,"NCB - 6360",2021-08-11,0.3,0
"2156",2799,"FACB2 - 12946","449 - UOM",2020-12-21,280574.65,2021-02-19,2021-06-29 15:27:26,2021-07-05,"RECX2 - 11047",2021-08-11,279192.65,0
"2157",2755,"FACA2 - 4616","399 - OS MUNI 3 FEBRERO",2021-02-23,37940,2021-04-03,2021-06-28 09:44:50,2021-07-01,"NCA - 2133",2021-08-12,2098,0
"2158",2048,"FACB2 - 1736","180 - OSCE",2017-09-27,26980.99,2017-11-17,2021-04-07 00:00:00,2021-04-14,"NCB - 6371",2021-08-12,0.99,0
"2159",2324,"FACB2 - 11766","380 - OSPM",2020-11-13,449404,2020-12-18,2021-05-11 00:00:00,2021-05-26,"NCB - 6377",2021-08-12,32702,416702
"2160",2011,"FACB2 - 7303","461 - OSEN",2020-02-20,179198.56,2020-05-28,2021-03-17 00:00:00,2021-03-25,"NCB - 6381",2021-08-12,0.56,0
"2161",2048,"FACB2 - 4032","180 - OSCE",2018-10-30,39990,2019-01-04,2021-04-07 00:00:00,2021-04-14,"NCB - 6386",2021-08-12,1,0
"2162",2048,"FACB2 - 8241","180 - OSCE",2020-05-22,1386656.87,2020-07-04,2021-04-07 00:00:00,2021-04-14,"NCB - 6387",2021-08-12,0.06,0
"2163",2324,"FACB2 - 11773","380 - OSPM",2020-11-16,144154.65,2020-12-17,2021-05-11 00:00:00,2021-05-26,"NCB - 6394",2021-08-12,6926.93,137227.72
"2164",1831,"FACA2 - 3093","316 - OSPIF",2020-07-29,62181.02,2020-10-16,2021-01-21 00:00:00,2021-02-01,"NCA - 2137",2021-08-12,0.02,0
"2165",1863,"FACB2 - 10354","457 - OSPENA",2020-09-15,76761.28,2020-10-21,2021-01-28 00:00:00,2021-02-02,"NCB - 6400",2021-08-12,0.28,0
"2166",1969,"FACA2 - 4146","227 - ANDAR",2020-12-21,166162,2021-01-29,2021-03-04 00:00:00,2021-03-09,"NCA - 2138",2021-08-13,7697,0
"2167",1775,"FACB2 - 10446","303 - OSPETAX",2020-09-18,1142583.53,2020-10-25,2021-01-07 00:00:00,2021-01-19,"RECX2 - 11059",2021-08-13,563491.77,7729.99
"2168",1775,"FACB2 - 11183","303 - OSPETAX",2020-10-23,551958.13,2020-11-25,2021-01-07 00:00:00,2021-01-19,"RECX2 - 11060",2021-08-13,503674.13,48284
"2169",2208,"FACB2 - 14334","233 - OSCHOCA",2021-02-18,2264607.79,2021-04-02,2021-05-10 00:00:00,2021-06-25,"RECX2 - 688",2021-08-13,7e+05,0
"2170",1988,"FACB2 - 12112","150 - OSBA",2020-11-25,38130,2020-12-30,2021-03-11 00:00:00,2021-03-16,"NCB - 6419",2021-08-13,8800,0
"2171",2150,"FACB2 - 11965","150 - OSBA",2020-11-20,66418,2020-12-26,2021-05-06 00:00:00,2021-05-21,"NCB - 6420",2021-08-13,12224,0
"2172",2233,"FACA2 - 4335","375 - MEDICUS",2021-01-20,38418,2021-02-21,2021-05-10 00:00:00,2021-06-24,"NCA - 2146",2021-08-13,60,0
"2173",2402,"FACB2 - 14552","492 - OSPPCYQ",2021-02-24,65882,2021-04-01,2021-05-12 00:00:00,2021-05-26,"NCB - 6425",2021-08-13,10,0
"2174",2072,"FACA2 - 3605","316 - OSPIF",2020-10-23,78428.33,2020-12-16,2021-04-08 00:00:00,2021-04-12,"NCA - 2148",2021-08-13,5,0
"2175",1881,"FACB2 - 8749","1128 - OSUTI",2020-06-24,20600,2020-08-28,2021-02-03 00:00:00,2021-02-09,"NOTADB - 27512",2021-08-13,6062,5148
"2176",2150,"FACB2 - 14633","150 - OSBA",2021-02-24,120000,2021-03-27,2021-05-06 00:00:00,2021-05-21,"NCB - 6452",2021-08-17,1e+05,0
"2177",2638,"FACA2 - 4245","316 - OSPIF",2021-01-05,125348,2021-02-18,2021-06-23 08:46:50,2021-07-01,"RECX2 - 11058",2021-08-17,125348,0
"2178",2638,"FACA2 - 4268","316 - OSPIF",2021-01-11,39953,2021-02-28,2021-06-23 08:46:50,2021-07-01,"RECX2 - 11058",2021-08-17,39953,0
"2179",2638,"FACA2 - 4557","316 - OSPIF",2021-02-17,34920,2021-03-25,2021-06-23 08:46:50,2021-07-01,"RECX2 - 11058",2021-08-17,34920,0
"2180",1802,"FACB2 - 7882","251 - OSDOP",2020-04-20,295512.8,2020-05-24,2021-01-21 00:00:00,2021-01-25,"NCB - 6463",2021-08-17,4484,291028.8
"2181",2472,"FACB2 - 11197","1112 - MINISTERIO DE SALUD JUJUY",2020-10-23,539399.1,2020-12-25,2021-05-14 00:00:00,2021-05-31,"NCB - 6473",2021-08-17,539399.1,0
"2182",2084,"FACB2 - 11831","951 - OSTVENDRA",2020-11-16,142619.63,2020-12-25,2021-04-20 00:00:00,2021-04-27,"RECX2 - 11072",2021-08-17,142619.63,0
"2183",2084,"FACB2 - 12462","951 - OSTVENDRA",2020-12-03,20432,2021-01-27,2021-04-20 00:00:00,2021-04-27,"RECX2 - 11072",2021-08-17,20432,0
"2184",1993,"FACB2 - 10983","440 - OS MIN SECRET Y SUBSECRE",2020-10-16,260912,2020-11-27,2021-03-11 00:00:00,2021-03-16,"RECX2 - 694",2021-08-17,15612,0
"2185",1993,"FACB2 - 11882","440 - OS MIN SECRET Y SUBSECRE",2020-11-17,96924,2021-01-24,2021-03-11 00:00:00,2021-03-16,"RECX2 - 694",2021-08-17,870,0
"2186",1993,"FACB2 - 12043","440 - OS MIN SECRET Y SUBSECRE",2020-11-24,658695.78,2021-01-23,2021-03-11 00:00:00,2021-03-16,"RECX2 - 694",2021-08-17,313714,0
"2187",2266,"FACB2 - 13101","440 - OS MIN SECRET Y SUBSECRE",2020-12-22,49646,2021-02-07,2021-05-11 00:00:00,2021-05-27,"RECX2 - 694",2021-08-17,500,0
"2188",2708,"FACB2 - 16104","688 - OSPERYH",2021-04-27,403212,2021-05-28,2021-06-28 08:28:07,2021-07-06,"RECX2 - 11099",2021-08-18,375996,6470
"2189",2628,"FACA2 - 4612","227 - ANDAR",2021-02-23,207589,2021-03-28,2021-06-23 08:10:19,2021-07-01,"RECX2 - 11082",2021-08-18,207589,0
"2190",2628,"FACA2 - 4761","227 - ANDAR",2021-03-15,84092,2021-04-16,2021-06-23 08:10:19,2021-07-01,"RECX2 - 11083",2021-08-18,84092,0
"2191",2628,"FACA2 - 4550","227 - ANDAR",2021-02-12,209708.24,2021-03-19,2021-06-23 08:10:19,2021-07-01,"RECX2 - 11085",2021-08-18,196962.44,12745.8
"2192",1969,"FACA2 - 3681","227 - ANDAR",2020-11-02,115992,2020-12-11,2021-03-04 00:00:00,2021-03-09,"RECX2 - 11086",2021-08-18,115992,0
